species_name,total_trade_records,total_quantity,num_importers,num_exporters,num_trade_years,avg_quantity_per_trade,trade_diversity,trade_intensity,log_total_quantity,log_trade_records,pathogen_network_degree,avg_neighbor_degree,clustering_coefficient,max_degree_variant,is_pathogen_hub,is_high_risk_reservoir,normalized_degree,high_risk_label
Heosemys depressa,12,35.0,3,3,6,2.9166666666666665,9,2.9166666666666665,3.58351893845611,2.5649493574615367,0,0.0,0.0,0,0,0,0.0,0
Heosemys grandis,459,225427.68,17,15,20,491.1278431372549,255,491.1278431372549,12.325759112954835,6.131226489483141,0,0.0,0.0,0,0,0,0.0,0
Heosemys spinosa,1285,41220.0,30,7,21,32.07782101167315,210,32.07782101167315,10.626703114218108,7.1592919047975645,0,0.0,0.0,0,0,0,0.0,0
Herpestes spp.,2,2.0,2,2,2,1.0,4,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Heterocyathus hemisphaericus,2,11.0,2,1,2,5.5,2,5.5,2.4849066497880004,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Heterocyathus sulcatus,7,164.0,5,3,5,23.428571428571427,15,23.428571428571427,5.10594547390058,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Hippocampus comes,1917,243957.1,46,16,21,127.25983307250914,736,127.25983307250914,12.404751768218071,7.559038255443384,0,0.0,0.0,0,0,0,0.0,0
Hippocampus kelloggi,1500,202243.204,14,11,20,134.82880266666666,154,134.82880266666666,12.217231176908124,7.313886831633462,0,0.0,0.0,0,0,0,0.0,0
Hylobatidae spp.,5,7.0,4,3,4,1.4,12,1.4,2.0794415416798357,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Hypargos niveoguttatus,25,2240.0,4,1,9,89.6,4,89.6,7.714677473800927,3.258096538021482,0,0.0,0.0,0,0,0,0.0,0
Idiotrochus kikutii,2,4.0,1,1,1,2.0,1,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Langaha spp.,1,6.0,1,1,1,6.0,1,6.0,1.9459101490553132,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Lepidotheca spp.,7,84.0,3,4,5,12.0,12,12.0,4.442651256490317,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Leptopsammia queenslandiae,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Letepsammia fissilis,1,26.0,1,1,1,26.0,1,26.0,3.295836866004329,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Letepsammia franki,8,63.0,4,5,5,7.875,20,7.875,4.1588830833596715,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Leucocephalon yuwonoi,268,1882.0,16,6,18,7.022388059701493,96,7.022388059701493,7.5406215286571525,5.594711379601839,0,0.0,0.0,0,0,0,0.0,0
Leucopternis occidentalis,2,4.0,2,1,2,2.0,2,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Leucopternis plumbeus,3,6.0,3,2,3,2.0,6,2.0,1.9459101490553132,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Lichenostomus melanops,5,35.0,2,1,4,7.0,2,7.0,3.58351893845611,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Lithophaga lithophaga,12,436.0,4,6,8,36.333333333333336,24,36.333333333333336,6.07993319509559,2.5649493574615367,0,0.0,0.0,0,0,0,0.0,0
Lochmaeotrochus oculeus,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Lophornis magnificus,18,52.0,3,4,7,2.888888888888889,12,2.888888888888889,3.970291913552122,2.9444389791664403,0,0.0,0.0,0,0,0,0.0,0
Lophornis stictolophus,3,10.0,2,2,1,3.3333333333333335,4,3.3333333333333335,2.3978952727983707,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Loriculus beryllinus,3,6.0,2,2,1,2.0,4,2.0,1.9459101490553132,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Madracis brueggemanni,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Mauremys annamensis,125,4384.5,13,9,16,35.076,117,35.076,8.386058923391436,4.836281906951478,0,0.0,0.0,0,0,0,0.0,0
Mauremys mutica,102,19103.0,14,8,18,187.2843137254902,112,187.2843137254902,9.857653016192328,4.634728988229636,0,0.0,0.0,0,0,0,0.0,0
Mazama spp.,2,49.0,2,2,2,24.5,4,24.5,3.912023005428146,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Microcebus myoxinus,9,127.96000000000001,2,1,4,14.217777777777778,2,14.217777777777778,4.859502278758319,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Microcebus tavaratra,23,2053.648,4,2,10,89.28904347826088,8,89.28904347826088,7.627859822720894,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Micropsitta meeki,3,3.0,2,3,2,1.0,6,1.0,1.3862943611198906,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Mussidae spp.,5,8.0,4,2,5,1.6,8,1.6,2.1972245773362196,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Naja philippinensis,22,654.002,8,5,12,29.727363636363634,40,29.727363636363634,6.484638289065705,3.1354942159291497,0,0.0,0.0,0,0,0,0.0,0
Namazonurus pustulatus,11,634.0,2,2,5,57.63636363636363,4,57.63636363636363,6.453624998892692,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Nectophrynoides asperginis,20,13812.0,3,2,11,690.6,6,690.6,9.53336545669996,3.044522437723423,0,0.0,0.0,0,0,0,0.0,0
Ninox strenua,23,55.0,10,3,6,2.391304347826087,30,2.391304347826087,4.02535169073515,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Oculina virgosa,5,36.008,2,3,5,7.201600000000001,6,7.201600000000001,3.6111341054890835,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Orlitia borneensis,314,55424.0,14,11,12,176.5095541401274,154,176.5095541401274,10.922786034484512,5.752572638825633,0,0.0,0.0,0,0,0,0.0,0
Ovis cycloceros,394,600.0,28,11,22,1.5228426395939085,308,1.5228426395939085,6.398594934535208,5.978885764901122,0,0.0,0.0,0,0,0,0.0,0
Palleon lolontany,3,27.0,2,1,2,9.0,2,9.0,3.332204510175204,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Palleon nasus,91,914.0,13,1,16,10.043956043956044,13,10.043956043956044,6.818924065275521,4.5217885770490405,0,0.0,0.0,0,0,0,0.0,0
Pangshura smithii,23,184.0,8,7,11,8.0,56,8.0,5.220355825078324,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Paracyathus rotundatus,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Pectinia elongata,4,138.0,2,2,2,34.5,4,34.5,4.9344739331306915,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Pelochelys bibroni,466,1594.0,18,5,21,3.4206008583690988,90,3.4206008583690988,7.374629015218945,6.1463292576688975,0,0.0,0.0,0,0,0,0.0,0
Pelochelys cantorii,321,1061.0,19,8,21,3.305295950155763,152,3.305295950155763,6.967909201801884,5.7745515455444085,0,0.0,0.0,0,0,0,0.0,0
Peponocyathus folliculus,2,16.0,2,2,2,8.0,4,8.0,2.833213344056216,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Peponocyathus minimus,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Peponocyathus spp.,1,50.0,1,1,1,50.0,1,50.0,3.9318256327243257,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Phoenicopterus hybrid,21,23.0,2,2,2,1.0952380952380953,4,1.0952380952380953,3.1780538303479458,3.091042453358316,0,0.0,0.0,0,0,0,0.0,0
Phyllangia consagensis,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Phyllangia dispersa,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Polymyces fragilis,3,31.0,3,2,3,10.333333333333334,6,10.333333333333334,3.4657359027997265,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Polyplectron schleiermacheri,34,264.0,2,1,4,7.764705882352941,2,7.764705882352941,5.579729825986222,3.5553480614894135,0,0.0,0.0,0,0,0,0.0,0
Premocyathus cornuformis,1,23.0,1,1,1,23.0,1,23.0,3.1780538303479458,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Premocyathus spp.,8,235.0,3,2,4,29.375,6,29.375,5.4638318050256105,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Pteropus pilosus,4,30.0,1,1,4,7.5,1,7.5,3.4339872044851463,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Pyrrhula erythaca,3,355.0,2,1,2,118.33333333333333,2,118.33333333333333,5.87493073085203,1.3862943611198906,97,480.4226804123711,1.0,97,0,0,0.06496985934360348,0
Python breitensteini,15491,1035523.309996669,108,49,22,66.84676973705177,5292,66.84676973705177,13.85041843612035,9.648079040634643,0,0.0,0.0,0,0,0,0.0,0
Python brongersmai,59701,3496346.82,143,67,22,58.56429239041222,9581,58.56429239041222,15.067229501655358,10.997120799657074,0,0.0,0.0,0,0,0,0.0,0
Rhizotrochus flabelliformis,1,14.0,1,1,1,14.0,1,14.0,2.70805020110221,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Rostrhamus spp.,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Scaphiophryne gottlebei,303,9713.0,21,5,13,32.056105610561055,105,32.056105610561055,9.18132342290569,5.717027701406222,0,0.0,0.0,0,0,0,0.0,0
Sclerophrys superciliaris,4,22.0,3,3,4,5.5,9,5.5,3.1354942159291497,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Siebenrockiella crassicollis,1961,177654.0,28,11,21,90.59357470678225,308,90.59357470678225,12.087598746282488,7.581719640125308,0,0.0,0.0,0,0,0,0.0,0
Sphenotrochus auritus,2,23.0,1,1,2,11.5,1,11.5,3.1780538303479458,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus explanans,2,2.0,2,1,2,1.0,2,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus regius,5,4.015,2,2,3,0.8029999999999999,4,0.8029999999999999,1.612433421413899,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus spiniger,8,13.006,3,4,5,1.62575,12,1.62575,2.639485809233326,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus weberianus,4,4.003,2,2,4,1.00075,4,1.00075,1.610037732506068,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Stephanophyllia complicata,6,79.0,4,3,2,13.166666666666666,12,13.166666666666666,4.382026634673881,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Stephanophyllia neglecta,6,192.0,4,3,2,32.0,12,32.0,5.262690188904886,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Thrypticotrochus petterdi,2,14.0,1,1,1,7.0,1,7.0,2.70805020110221,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Touit batavicus,10,10.0,2,3,5,1.0,6,1.0,2.3978952727983707,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Touit dilectissimus,3,7.0,1,1,1,2.3333333333333335,1,2.3333333333333335,2.0794415416798357,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Touit purpuratus,7,10.0,4,3,4,1.4285714285714286,12,1.4285714285714286,2.3978952727983707,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Touit stictopterus,2,4.0,1,1,1,2.0,1,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Treron sieboldii,1,40.0,1,1,1,40.0,1,40.0,3.713572066704308,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Trioceros kinetensis,3,17.0,2,3,3,5.666666666666667,6,5.666666666666667,2.8903717578961645,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Trochocyathus brevispina,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Trochocyathus burchae,2,17.0,2,1,2,8.5,2,8.5,2.8903717578961645,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Trochocyathus hastatus,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Trochocyathus maculatus,5,8.002,3,4,4,1.6004,12,1.6004,2.197446774870741,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Trochocyathus rhombocolumna,2,30.0,2,2,2,15.0,4,15.0,3.4339872044851463,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Tropidocyathus lessonii,1,4.0,1,1,1,4.0,1,4.0,1.6094379124341003,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum angustum,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum formosum,2,2.0,2,1,2,1.0,2,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum veroni,3,12.0,2,2,3,4.0,4,4.0,2.5649493574615367,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum vigintifarium,2,55.0,2,2,2,27.5,4,27.5,4.02535169073515,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Tubastraea tagusensis,12,149.5,4,7,10,12.458333333333334,28,12.458333333333334,5.01396308418893,2.5649493574615367,0,0.0,0.0,0,0,0,0.0,0
Uromastyx princeps,143,842.0,11,14,17,5.888111888111888,154,5.888111888111888,6.736966958001855,4.969813299576001,0,0.0,0.0,0,0,0,0.0,0
Varanus macraei,1652,9535.0,36,16,21,5.771791767554479,576,5.771791767554479,9.16282938930513,7.410347097821024,0,0.0,0.0,0,0,0,0.0,0
Vaughanella multipalifera,4,5.05,2,2,3,1.2625,4,1.2625,1.80005827204275,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Vaughanella oreophila,1,11.0,1,1,1,11.0,1,11.0,2.4849066497880004,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Accipiter imitator,2,3.0,2,2,2,1.5,4,1.5,1.3862943611198906,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Acropora arabensis,11,41.0,3,5,4,3.727272727272727,15,3.727272727272727,3.7376696182833684,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Acropora jacquelineae,760,7979.0,25,6,18,10.498684210526315,150,10.498684210526315,8.984693690443855,6.634633357861686,0,0.0,0.0,0,0,0,0.0,0
Acropora papillare,797,6707.0,11,6,18,8.415307402760352,66,8.415307402760352,8.8110561229431,6.682108597449809,0,0.0,0.0,0,0,0,0.0,0
Amandava amandava,10,3060.0,6,3,3,306.0,18,306.0,8.026496938945412,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Amazilia cupreicauda,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Ameerega bilinguis,16,459.0,3,1,10,28.6875,3,28.6875,6.131226489483141,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Amyda cartilaginea,14198,1308140.4,31,13,20,92.13554021693196,403,92.13554021693196,14.084117909132003,9.560926818574357,0,0.0,0.0,0,0,0,0.0,0
Anas nesiotis,1,20.0,1,1,1,20.0,1,20.0,3.044522437723423,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Antaresia spp.,4,5.0,1,3,2,1.25,3,1.25,1.791759469228055,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Antipathes fragilis,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Brachypelma fossorium,3,7.0,2,2,2,2.3333333333333335,4,2.3333333333333335,2.0794415416798357,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Brookesia betschi,60,1100.0,12,1,11,18.333333333333332,12,18.333333333333332,7.00397413672268,4.110873864173311,0,0.0,0.0,0,0,0,0.0,0
Calothorax pulcher,4,43.0,1,2,3,10.75,2,10.75,3.784189633918261,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Campylopterus falcatus,18,232.0,4,4,5,12.88888888888889,16,12.88888888888889,5.4510384535657,2.9444389791664403,0,0.0,0.0,0,0,0,0.0,0
Carduelis ambigua,1,60.0,1,1,1,60.0,1,60.0,4.110873864173311,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Carduelis atrata,4,657.0,1,1,2,164.25,1,164.25,6.489204931325317,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Caryophyllia valdiviae,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Cercopithecus kandti,29,4043.804,6,3,12,139.4415172413793,18,139.4415172413793,8.305188373436046,3.4011973816621555,620,573.558064516129,0.7495283756318725,620,0,1,0.41527126590756863,0
Charmosyna meeki,6,32.0,4,3,5,5.333333333333333,12,5.333333333333333,3.4965075614664802,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Cheilinus undulatus,2850,211128.6,27,17,20,74.0802105263158,459,74.0802105263158,12.260227441913006,7.955425088912672,0,0.0,0.0,0,0,0,0.0,0
Chlorostilbon russatus,5,207.0,2,3,3,41.4,6,41.4,5.337538079701318,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Coenocyathus bowersi,4,4.0,2,2,2,1.0,4,1.0,1.6094379124341003,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Cryptospiza reichenovii,8,520.0,2,2,5,65.0,4,65.0,6.255750041753367,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Cynomys mexicanus,3,705.0,2,1,2,235.0,2,235.0,6.559615237493242,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Damaliscus hybrid,129,140.0,15,1,8,1.0852713178294573,15,1.0852713178294573,4.948759890378168,4.867534450455582,0,0.0,0.0,0,0,0,0.0,0
Distichopora dispar,2,7.0,1,1,2,3.5,1,3.5,2.0794415416798357,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Distichopora sulcata,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Echinophyllia orpheensis,20,217.0,3,4,6,10.85,12,10.85,5.384495062789089,3.044522437723423,0,0.0,0.0,0,0,0,0.0,0
Errina fissurata,4,4600.0,2,2,2,1150.0,4,1150.0,8.434028950155469,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Errina gracilis,5,37.0,2,3,3,7.4,6,7.4,3.6375861597263857,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Errina laterorifa,4,4128.0,2,2,2,1032.0,4,1032.0,8.32579052588609,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Errina spp.,23,1108.0,5,6,7,48.17391304347826,30,48.17391304347826,7.011213987350367,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Estrilda quartinia,3,210.0,1,1,2,70.0,1,70.0,5.351858133476067,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Estrildidae hybrid,6,48.0,2,2,1,8.0,4,8.0,3.8918202981106265,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Euphyllia yaeyamaensis,12901,229864.6,58,9,20,17.817580032555615,522,17.817580032555615,12.345250069281514,9.465137617092187,0,0.0,0.0,0,0,0,0.0,0
Flabellum flexuosum,5,113.011,3,2,3,22.6022,6,22.6022,4.736294934967587,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Flabellum impensum,9,205.031,3,2,3,22.781222222222222,6,22.781222222222222,5.3280266429046765,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Fringillidae hybrid,8,16.0,3,3,1,2.0,9,2.0,2.833213344056216,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Fungia spinifer,7,142.0,3,5,7,20.285714285714285,15,20.285714285714285,4.962844630259907,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Gazella spp.,6,14.0,4,4,3,2.3333333333333335,16,2.3333333333333335,2.70805020110221,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Geoemyda spengleri,77,1432.0,12,12,15,18.5974025974026,144,18.5974025974026,7.267525427828172,4.356708826689592,0,0.0,0.0,0,0,0,0.0,0
Glaucidium palmarum,2,2.0,1,1,2,1.0,1,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Glaucidium radiatum,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Heliactin bilophus,8,20.0,3,4,5,2.5,12,2.5,3.044522437723423,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Heliangelus micraster,30,158.7,5,3,7,5.29,15,5.29,5.073297055220967,3.4339872044851463,0,0.0,0.0,0,0,0,0.0,0
Heliodoxa gularis,3,3.0,2,2,2,1.0,4,1.0,1.3862943611198906,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Heliodoxa imperatrix,3,3.0,2,1,2,1.0,2,1.0,1.3862943611198906,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Hippocampus algiricus,245,20219.33,7,9,16,82.52787755102041,63,82.52787755102041,9.914443812916062,5.5053315359323625,0,0.0,0.0,0,0,0,0.0,0
Hippocampus denise,26,2304.0,3,1,3,88.61538461538461,3,88.61538461538461,7.742835955430749,3.295836866004329,0,0.0,0.0,0,0,0,0.0,0
Hippocampus subelongatus,133,3305.0,13,4,15,24.849624060150376,52,24.849624060150376,8.10349427838097,4.897839799950911,0,0.0,0.0,0,0,0,0.0,0
Hippocampus zebra,3,72.0,2,2,1,24.0,4,24.0,4.290459441148391,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Hydnophora bonsai,2,12.0,1,1,2,6.0,1,6.0,2.5649493574615367,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Hydrophis spiralis,1,5.0,1,1,1,5.0,1,5.0,1.791759469228055,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Inferiolabiata labiata,4,224.0,2,2,2,56.0,4,56.0,5.41610040220442,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Isophyllia sinuosa,22,50.0,4,7,6,2.272727272727273,28,2.272727272727273,3.9318256327243257,3.1354942159291497,0,0.0,0.0,0,0,0,0.0,0
Isostichopus fuscus,1407,12377429.195739446,9,22,20,8797.035675721,198,8797.035675721,16.3313852265928,7.249925536717988,0,0.0,0.0,0,0,0,0.0,0
Lamprotornis regius,37,636.0,3,3,12,17.18918918918919,9,17.18918918918919,6.456769655572163,3.6375861597263857,0,0.0,0.0,0,0,0,0.0,0
Leontopithecus caissara,1,3.0,1,1,1,3.0,1,3.0,1.3862943611198906,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Leptoseris gardineri,4,15.0,2,2,2,3.75,4,3.75,2.772588722239781,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Lonchura griseicapilla,4,447.0,1,1,2,111.75,1,111.75,6.104793232414985,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Lonchura punctulata,5,1801.0,4,2,2,360.2,8,360.2,7.496652438168283,1.791759469228055,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Loxocemidae spp.,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Malayemys subtrijuga,406,10801.0,20,10,20,26.603448275862068,200,26.603448275862068,9.287486581152837,6.008813185442595,0,0.0,0.0,0,0,0,0.0,0
Mauremys sinensis,877,1778207.3486,27,17,20,2027.6024499429873,459,2027.6024499429873,14.391116869630599,6.777646593635117,0,0.0,0.0,0,0,0,0.0,0
Megatriorchis doriae,5,20.0,1,1,3,4.0,1,4.0,3.044522437723423,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Montipora danae,704,7522.0,22,10,18,10.684659090909092,220,10.684659090909092,8.925720273560222,6.558197802812269,0,0.0,0.0,0,0,0,0.0,0
Montipora hirsuta,6,34.0,5,5,6,5.666666666666667,25,5.666666666666667,3.5553480614894135,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Montipora millepora,165,2446.0,20,5,13,14.824242424242424,100,14.824242424242424,7.802618063442671,5.111987788356544,0,0.0,0.0,0,0,0,0.0,0
Montipora spumosa,169,2611.0,11,11,18,15.449704142011834,121,15.449704142011834,7.867871490396322,5.135798437050262,0,0.0,0.0,0,0,0,0.0,0
Mycetophyllia aliciae,6,25.0,2,3,4,4.166666666666667,6,4.166666666666667,3.258096538021482,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Naja siamensis,67,6809.2367,14,8,18,101.63039850746269,112,101.63039850746269,8.826182156248773,4.219507705176107,0,0.0,0.0,0,0,0,0.0,0
Nestor spp.,4,4.0,2,2,2,1.0,4,1.0,1.6094379124341003,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Nilssonia nigricans,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Ninox boobook,100,183.0,8,8,15,1.83,64,1.83,5.214935757608986,4.61512051684126,0,0.0,0.0,0,0,0,0.0,0
Notochelys platynota,598,12817.0,19,3,20,21.433110367892976,57,21.433110367892976,9.458605712064172,6.395261598115449,0,0.0,0.0,0,0,0,0.0,0
Ortalis spp.,2,2.0,2,2,1,1.0,4,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Otolemur spp.,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Otus mirus,4,12.0,2,3,3,3.0,6,3.0,2.5649493574615367,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Ovis bochariensis,149,212.0,18,8,17,1.4228187919463087,144,1.4228187919463087,5.3612921657094255,5.0106352940962555,0,0.0,0.0,0,0,0,0.0,0
Ovis polii,1735,1999.0,51,19,20,1.1521613832853026,969,1.1521613832853026,7.600902459542082,7.459338895220296,0,0.0,0.0,0,0,0,0.0,0
Oxyura jamaicensis,3,12.0,3,3,3,4.0,9,4.0,2.5649493574615367,1.3862943611198906,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Pangshura tentoria,9,891.0,4,4,6,99.0,16,99.0,6.79346613258001,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Paraconotrochus antarctica,7,182.01,3,3,4,26.00142857142857,9,26.00142857142857,5.2095407961571905,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Pecari spp.,3,69.0,3,3,3,23.0,9,23.0,4.248495242049359,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Penelope pileata,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Phaethornis squalidus,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
